"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",19,-467.894928,-489.5616594,-630.1289133,-736.7660994,-463.1205627,-518.6445287,-344.1473348,-654.3646414,-348.9944142,-654.3646414,-1187.550642,-596.1988763,-402.3131044,-552.5745657,-601.0460572
"POST",20,-520.4137579,-387.7716498,-542.8802745,-683.4474622,-596.8048026,-625.2817677,-353.8416128,-639.8231869,-504.1031448,-896.7218961,-1148.77346,-567.1160202,-547.7274201,-489.5617609,-397.4659411
"POST",21,-482.2182003,-436.2430707,-586.5045321,-974.2761554,-582.4814243,-581.6574748,-339.3001848,-712.5303359,-557.421729,-853.0975767,-1017.900532,-450.7845606,-455.6317239,-654.3646061,-421.7016162
"POST",22,-498.9287612,-363.5358952,-513.7974714,-644.6703502,-470.2821282,-552.5745657,-426.5487972,-664.0588974,-421.7015809,-828.8619104,-794.9318645,-678.6003431,-412.0073603,-450.7845076,-470.1731254
"POST",23,-489.3798541,-450.7845098,-581.6574571,-649.5174428,-627.8385652,-596.198894,-412.0073956,-654.3646061,-300.5229756,-785.2375026,-1071.219147,-639.8231516,-484.7145093,-542.8803009,-615.5874765
"POST",24,-489.3798894,-460.4788121,-538.0331641,-916.1104918,-551.4475558,-591.3517136,-373.2301865,-673.7531709,-518.644564,-819.1675573,-1143.926323,-518.644564,-475.0202004,-557.4216583,-547.7274377
"POST",25,-510.8648332,-470.1731078,-523.491692,-901.5690152,-689.9063022,-649.5174782,-436.2430354,-693.1417711,-373.2302306,-717.3775014,-785.2375379,-479.8673284,-421.7016692,-586.5045851,-615.5874411
"POST",26,-563.3836808,-363.5359041,-693.1417005,-974.2762503,-470.2821106,-586.5045674,-358.6887761,-668.9060606,-353.8416128,-891.8747328,-1279.646374,-508.9503434,-397.4659058,-576.8103468,-499.2559109
"POST",27,-537.1242482,-489.5616549,-702.8360977,-887.0275607,-565.7708634,-523.491692,-348.9945202,-620.4346397,-484.714527,-736.7660905,-911.2632712,-484.7145623,-426.5488148,-528.3388906,-678.6003166
"POST",28,-539.5115721,-508.9503081,-659.2117694,-775.5432644,-575.3197705,-683.4475682,-436.2430707,-639.8231869,-421.7016427,-722.2246272,-1328.11783,-683.4474799,-402.313069,-567.1159849,-499.2559462
"POST",29,-475.0565641,-441.0902473,-523.491692,-950.0405244,-642.1619081,-586.5046027,-416.8545236,-693.1417358,-407.1602147,-935.4991047,-688.2946255,-513.7974007,-470.1730548,-528.3389259,-479.8673814
"POST",30,-527.5754471,-397.4659146,-664.058915,-751.3075186,-544.2859373,-668.9060253,-373.230213,-620.4345691,-397.4659411,-630.1289663,-1250.5635,-528.3388199,-426.5488148,-445.9374326,-441.0902517
"POST",31,-494.1543165,-441.090234,-615.5873705,-756.1547172,-532.349777,-615.5874765,-416.8545059,-610.7402779,-562.2689276,-819.167575,-1197.244916,-668.9060606,-465.3259798,-518.6444934,-407.160303
"POST",32,-444.0227486,-426.5487927,-639.8231869,-780.3904453,-603.9663858,-639.8231339,-382.9245042,-668.906043,-504.1030741,-697.9889697,-1003.359078,-581.6574748,-484.714527,-586.5046027,-581.6574394
"POST",33,-486.9927068,-441.0901976,-673.7532239,-901.5690506,-615.9025108,-712.5303624,-407.1602677,-615.5874058,-412.007325,-930.6519425,-969.4290628,-552.5745745,-445.9373973,-547.7274377,-431.3959781
"POST",34,-441.6355659,-581.6575101,-668.9060606,-790.0846836,-534.7370656,-538.0331686,-412.0073603,-717.3774992,-426.5487972,-794.9318115,-1260.257827,-601.0460043,-450.7845253,-659.2117341,-518.644458
"POST",35,-434.4739121,-455.6316709,-683.4475505,-867.6390489,-596.804732,-625.2817324,-450.7845253,-591.3517483,-319.9115758,-707.6832433,-1221.480644,-770.6961143,-378.0773233,-470.1730371,-596.198894
"POST",36,-460.7332565,-460.4788209,-552.5745657,-824.0147029,-494.1543341,-649.5174782,-344.1473387,-678.6003519,-601.0460219,-940.3462155,-1022.747623,-853.097612,-402.3130337,-547.7274024,-567.1160202
