"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",38,490.8418744,282.0425853,352.1748256,223.6465177,412.559937,176.0001985,273.9749384,102.6306437,367.738557,373.4460073,269.7184269,247.1504042,459.8812273,169.3230341,75.47237661
"POST",39,401.188673,277.763632,369.9007113,217.3384524,423.1416251,141.2233466,264.5998345,NA,264.2292746,308.7071893,252.212817,193.2988422,404.2178014,131.2079773,105.3460069
"POST",40,588.4411035,185.1735766,389.87539,215.6745762,413.3033238,145.0301988,261.5630286,NA,323.6856047,309.0547339,139.6497647,239.7442475,330.8450478,125.9711266,103.8782908
"POST",41,470.6721142,212.3854348,294.4295079,227.1036375,426.0057245,199.4152499,340.2010952,NA,221.3309001,386.4010584,234.0145724,246.9907216,409.9927854,129.8282802,103.8782908
"POST",42,484.45567,167.5351426,326.3674201,227.1036375,381.8784976,287.8520489,227.530556,NA,217.2152558,281.2900868,141.3173675,158.8674161,300.9155549,129.418085,79.94374136
"POST",43,459.3951874,350.1685547,326.3674201,240.1269377,534.5933144,308.3092974,281.7449416,NA,213.5655506,372.4758378,152.8192045,172.1911958,522.8697457,142.8365605,148.4094928
"POST",44,435.4534697,245.3235716,373.6813302,198.3046386,465.2752657,301.7832133,216.3957916,NA,203.0178154,336.5334541,177.5148702,274.8893655,299.3999012,98.22867692,148.4094928
"POST",45,660.7898389,217.4430629,337.8155305,253.7258931,537.2911426,356.0582655,244.5688217,NA,183.3372144,242.9103514,138.157757,227.75791,322.9092482,108.4848276,85.32728157
"POST",46,382.1857707,217.4430629,337.4201642,214.5735574,512.3228,NA,279.3329929,NA,266.4948267,315.2887868,253.8053613,285.3939149,361.5761344,130.2494927,165.3182947
"POST",47,660.6244993,236.9973806,345.9859598,259.1344911,483.3751372,NA,215.9018224,NA,237.2573718,413.9330905,180.2058822,308.1948829,272.1057905,132.0328815,117.3693524
"POST",48,587.2350204,NA,357.9858606,NA,492.5434673,NA,264.5187386,NA,263.5444322,196.1653184,258.5701465,246.6345101,370.8900003,140.1578062,NA
"POST",49,NA,NA,380.763657,NA,417.833278,NA,266.1799522,NA,NA,361.6215325,179.8200899,270.0433524,422.3922601,132.2944386,NA
