Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,35,-138.4587067,-164.8029346,-101.7900515,-135.720062,-157.5564458,-208.4272441,-96.94290363,-72.70717883,-121.1786362,-184.1915248,-130.8729186,-159.9558045,-111.4843499,-48.47145181,-53.31859523
POST,36,-159.9436725,-121.1786317,-82.40146786,-72.70717551,-179.0414216,-87.24861459,-135.7200642,-72.70718434,-63.01288868,-126.0257862,-213.2743853,-116.3314861,-266.5930004,-48.47145733,-53.31861068
POST,37,-190.9775201,-96.94290473,-96.94290584,-135.720078,-131.2970573,-164.8029379,-48.47145623,-82.40147118,-96.94290804,-150.2615231,-126.0257851,-227.8158266,-111.4843405,-72.70717993,-67.86002989
POST,38,-210.0752669,-87.2486168,-155.1086555,-67.86003431,-150.3947964,-126.0257818,-106.6371949,-77.55432555,-87.24862066,-135.720078,-101.7900493,-174.4972259,-145.4143687,-77.55431231,-63.01287544
POST,39,-248.2707683,-82.40146676,-72.70718434,-155.1086489,-126.5226037,-111.4843493,-111.4843361,NaN,-145.4143687,-174.4972248,-82.40146676,-87.24861238,-179.3443836,-43.62431061,-53.31860185
POST,40,-143.2331381,-77.55432997,-87.24861238,-101.7900493,-198.1391684,-82.40146897,-77.55431231,NaN,-92.09576021,-179.344388,-150.2615049,-164.8029517,-155.1086555,-72.70718545,-48.47145623
POST,41,-188.5903099,-87.2486168,-92.09577567,-121.1786362,-152.7820209,-92.09574918,-121.1786494,NaN,-111.4843427,-145.4143687,-159.9557901,-145.4143577,-150.2615055,-48.47145623,-48.47145623
POST,42,-269.7557618,-67.86003872,-63.01290193,-87.24861238,-109.8120715,-58.16574085,-111.4843405,NaN,-106.6371949,-155.1086511,-72.70717938,-111.4843405,-82.40147007,-33.93002819,-58.16576514
POST,43,-171.8797678,-169.6500963,-82.40148442,-140.5672131,-69.22935555,-72.70717772,-58.16573865,NaN,-82.40147559,-164.8029335,-106.6371949,-101.7900581,-150.2615011,-38.77716388,-67.86003872
POST,44,-248.2707716,-92.09576242,-126.0257785,-96.94290418,-138.4587089,-111.4843499,-82.40146676,NaN,-63.01288868,-159.9557967,-203.5801117,-87.24861293,-145.4143554,-63.01288924,-63.01288868
POST,45,-229.1730193,-92.09576242,-189.0386661,-150.2615011,-148.0075829,-53.3186024,-82.40148001,NaN,-111.4843383,-145.4143599,-96.94290253,-67.86003375,-111.4843449,-43.62431116,-63.0128931
POST,46,-267.3685284,-67.86003872,-92.09576242,-101.7900537,-140.8459114,NaN,-92.09574918,NaN,-150.2615165,-145.4143863,-126.0257818,-72.70718434,-189.0386616,-58.16574748,-63.0128931
POST,47,-207.688049,-130.8729142,-116.3314861,-126.0257818,-205.3008299,NaN,-72.70719317,NaN,-121.1786295,-164.8029247,-111.4843537,-145.4143599,-140.5672231,-43.62431061,-48.47145623
POST,48,-152.7820187,NaN,-150.2615011,NaN,-210.0752669,NaN,-82.40148442,NaN,-174.4972336,-150.2615055,-116.3314856,-130.872923,-53.31859854,-63.01288648,NaN
POST,49,NaN,NaN,-150.2615011,NaN,-105.0376335,NaN,-106.6371949,NaN,NaN,-155.1086688,-130.8729186,-130.8729142,-184.191516,-63.01290193,NaN
