Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,8,-467.8949633,-329.6059024,-620.4345868,-693.1417976,-441.6354865,-693.1417358,-387.7715969,-673.7531709,-300.5230286,-770.6961033,-373.2301953,-707.6832124,-911.2633418,-523.4917361,-358.6887761
POST,9,-444.0227486,-329.6059024,-547.7275084,-673.7531886,-491.767072,-586.5045845,-402.313069,-765.8489378,-310.2172492,-731.9189361,-620.4345868,-634.9759706,-508.9502904,-271.4401549,-295.6759007
POST,10,-401.0527992,-324.7587479,-620.4345868,-819.167575,-553.8347738,-770.6961209,-363.5359129,-693.141754,-300.5230286,-712.5303889,-513.7973831,-722.2246802,-513.7974051,-378.0773233,-276.2872828
POST,11,-475.0566171,-334.4530127,-649.5174252,-819.167575,-520.4137138,-562.2689276,-319.9115758,-664.058968,-460.4788011,-712.5303889,-508.9502198,-736.7660817,-562.2688437,-412.007325,-276.2872828
POST,12,-458.3461268,-334.4530436,-649.5174252,-790.0847189,-601.5791502,-770.6960967,-319.9116111,-794.9318115,-387.7716322,-707.683261,-470.1731078,-712.5303801,-979.1233452,-281.1344285,-247.2044798
POST,13,-482.2182356,-334.4530436,-639.8231516,-809.4733003,-685.1318134,-756.1547084,-382.9244336,-809.4732263,-344.1473216,-707.683261,-475.0202556,-780.3903912,-431.3959428,-436.2431061,-261.7458465
POST,14,-448.7971844,-305.3701566,-639.8231516,-857.944687,-539.5115014,-717.3774904,-378.0773763,-770.6961099,-344.1473039,-678.6003298,-518.6445839,-552.5745789,-538.03312,-412.007325,-281.1344285
POST,15,-486.9927421,-305.3701566,-591.3516777,-857.944687,-546.6731288,-678.6004049,-402.3130867,-649.5174252,-319.9116111,-683.4474931,-489.5616726,-722.224636,-722.2246448,-426.5487795,-276.2872828
POST,16,-444.0227486,-290.8287109,-659.2117517,-654.3646238,-635.0002543,-727.0717816,-324.7587302,-722.2246272,-305.3701566,-683.4474931,-479.8673858,-765.8489908,-455.6316709,-363.5359394,-252.0515547
POST,17,-451.1844377,-290.8287109,-659.2117517,-596.198841,-537.1242725,-731.9189405,-334.4530127,-765.8489908,-266.5929916,-610.7403838,-431.3959075,-731.9189537,-562.2688569,-368.383085,-334.4530127
POST,18,-412.98888,-339.3001583,-601.0459689,-678.6003342,-639.7746902,-712.5303624,-348.9944584,-634.9759706,-334.453048,-610.7403838,-504.1031095,-794.9318115,-489.5616726,-402.313069,-281.1344241
POST,19,-441.6355086,-339.3001583,-654.3646061,-761.0018451,-711.3912284,-770.6961375,-348.9944584,-877.3333931,-324.7587744,-722.224636,-489.5616892,-853.0976296,-756.1546642,-266.5930269,-242.3572811
POST,20,-446.4100018,-310.2172845,-654.3646061,-761.0018451,-596.804732,-659.2117319,-348.9944804,-702.8360535,-266.5929916,-722.2246448,-460.4788077,-746.4603906,-785.2375556,-460.4788165,-256.8987202
POST,21,-477.4438704,-310.2172845,-620.4346221,-727.0718081,-572.9325614,-625.2817412,-358.6887408,-683.4474622,-290.8287175,-722.2246448,-431.3959428,-809.4733168,-799.7790234,-353.8415775,-271.4401549
POST,22,-482.2182356,-334.4530038,-620.4346221,-882.1804504,-537.1242835,-712.5303448,-363.5358864,-756.1546863,-387.7716322,-688.2945902,-441.0901976,-702.8360888,-1032.441929,-445.9373443,-271.4401549
POST,23,-441.6355306,-334.4530038,-596.198841,-882.1804504,-515.6393221,-683.4474975,-353.8416481,-785.2375026,-276.2873182,-770.6961187,-465.3259621,-576.8103468,-872.4861592,-460.4788518,-256.898718
