Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,38,-479.8309823,-198.7329573,-348.994476,-300.5230115,-257.8196522,-237.5101201,-96.94293012,-164.8029335,-290.8287197,-222.9686987,-189.0386881,-179.3443726,-130.8729186,-174.4972292,-431.395934
POST,39,-759.1356445,-271.4401416,-382.9245219,-300.5230115,-312.7256913,-184.1915315,-116.331495,NaN,-285.9815829,-164.8029517,-174.4972292,-179.3443748,-218.121553,-208.4272441,-315.0644489
POST,40,-651.7107622,-140.5672231,-508.9502992,-252.0515591,-248.2707849,-315.0644478,-92.09577125,NaN,-329.6058803,-208.4272436,-164.8029512,-164.8029335,-203.5801162,-174.4972248,-382.9244866
POST,41,-833.1394492,-130.8729186,-358.6887364,-261.745846,-245.8835559,-213.2743897,-87.24862121,NaN,-305.3701478,-174.4972248,-130.872923,-135.7200642,-193.8858117,-159.9557923,-339.3001759
POST,42,-756.7483692,-150.2615187,-344.1473216,-334.4530215,-293.6279389,-150.2614967,-121.1786229,NaN,-276.2872917,-184.191516,-145.4143687,-106.6371949,-174.4972424,-169.6500968,-348.9944672
POST,43,-577.7070061,-150.2615055,-378.0773586,-300.5230021,-300.7895839,-247.2044091,-82.40147559,NaN,-290.8287363,-203.5801117,-159.9557923,-121.1786317,-319.9115935,-130.872923,-697.9889785
POST,44,-740.0378569,-150.2615049,-518.6445861,-276.2872806,-274.5301778,-203.5801206,-96.9428948,NaN,-242.3572635,-189.0386837,-96.94289921,-126.0257685,-155.1086467,-140.5672148,-426.5488016
POST,45,-649.3235443,-184.1915155,-324.7587567,-363.5358864,-267.368524,-329.6058847,-116.3314861,NaN,-310.2173022,-218.1215442,-77.55432114,-135.7200686,-198.732975,-169.6500963,-426.5487994
POST,46,-656.4851628,-208.4272485,-324.7587567,-222.9686987,-310.3384733,NaN,-92.09576684,NaN,-276.2872828,-184.1915348,-135.7200598,-126.0257752,-232.6629943,-164.8029424,-329.6058494
POST,47,-630.2258008,-208.4272485,-290.8287153,-344.1473127,-315.1129269,NaN,-96.94291246,NaN,-484.7145446,-150.2615231,-159.9557879,-135.7200664,-189.0386793,-126.0257862,-407.1601617
POST,48,-520.4137226,NaN,-397.4659234,NaN,-303.1768195,NaN,-82.40146897,NaN,-484.7145402,-193.8858095,-145.4143532,-135.720073,-203.5800985,-193.8858117,NaN
POST,49,NaN,NaN,-436.2431061,NaN,-264.9813148,NaN,-101.7900669,NaN,NaN,-198.73297,-179.344388,-116.3314867,-189.0386749,-155.1086467,NaN
