Treatment,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,23,-520.4137579,-504.1031095,-387.7716233,-348.9944584,-718.5529175,-455.6316532,-368.383032,-407.1601793,-1318.423539,-586.5046027,-605.8931499,-441.090234,-717.3774816,-271.4401196,-678.6003431
POST,24,-658.8723631,-504.1031095,-368.3830144,-392.618769,-859.3988465,-475.0202711,-387.7716322,-431.3959516,-1027.594837,-542.8802745,-722.2246625,-668.9061313,-741.6132273,-271.4401372,-290.8287241
POST,25,-458.3460385,-518.6445596,-397.465908,-382.9244512,-749.5867595,-421.7016736,-455.6316897,-479.867399,-1386.283507,-610.7403308,-673.7532063,-538.0331112,-741.6132428,-276.2872828,-533.1859744
POST,26,-544.2859903,-407.1602147,-237.510119,-494.4088535,-983.5342853,-445.9373708,-494.4088359,-455.6316709,-1294.187828,-513.797436,-673.7532063,-673.7531533,-673.7531886,-290.8287197,-484.7145446
POST,27,-580.0942417,-470.1731343,-222.9686964,-329.6058847,-668.4213761,-475.0202534,-436.2430884,-416.8545059,-1245.716301,-605.8931675,-765.8489731,-610.7402779,-736.766064,-290.8287197,-775.543282
POST,28,-603.9663858,-523.4917008,-329.6059112,-329.605867,-716.1657172,-746.4603553,-358.6887496,-402.3130514,-857.9447576,-644.6703414,-538.0331244,-436.2430354,-678.6003342,-232.6630076,-542.8802568
POST,29,-494.15429,-484.7145446,-281.1344461,-475.0202004,-639.774677,-547.7274201,-387.7716145,-392.6187425,-1323.270667,-460.4788518,-688.2946034,-508.9502728,-678.6003696,-227.8158266,-387.7716145
POST,30,-527.5754471,-494.4088359,-344.1473216,-455.6316444,-1150.639576,-465.3259268,-431.3959207,-368.3830497,-727.0718081,-567.1159849,-596.1989028,-397.4659234,-552.5746275,-256.8986915,-494.4088006
POST,31,-814.0416571,-426.5487773,-252.0515591,-387.7716322,-1253.289912,-484.714527,-436.2430707,-494.4087829,-712.5303757,-567.1160202,-634.9760413,-412.0073603,-693.1417711,-315.0644478,-557.4217555
POST,32,-797.3311448,-368.3830453,-242.35728,-436.2430884,-990.6958773,-455.6316532,-426.5487972,-547.7273848,-1187.55066,-756.1546819,-848.250431,-310.2173375,-722.2246846,-315.0644478,-373.2301942
POST,33,-458.3460385,-397.4659367,-339.3001848,-475.0202711,-1007.406429,-504.1031315,-441.090234,-518.644564,-1415.366451,-528.3388906,-678.6003696,-581.6574748,-765.8489731,-276.2872828,-402.3130426
POST,34,-632.6130364,-538.0331553,-252.0515724,-300.5230286,-1181.67341,-412.0073603,-310.2173066,-431.3959207,-678.600385,-542.8802745,-538.0330935,-508.9503081,-746.4603906,-276.2872828,-576.8103026
POST,35,-747.1995504,-407.1602058,-387.7716322,-513.797436,-577.7070238,-445.9373797,-455.6316532,-382.9245219,-1468.685071,-615.5874941,-678.6003519,-678.6003519,-741.6132273,-305.3701654,-644.6702972
POST,36,-711.391246,-387.7715969,-261.7458636,-426.548806,-1090.95904,-426.5487618,-499.2559903,-416.8544883,-746.4603818,-470.1731254,-828.8618839,-557.421729,-630.1289045,-252.0515547,-421.7016714
POST,37,-644.5491084,-552.5745657,-319.9115846,-465.3259268,-1005.019158,-426.5487972,-450.7844988,-368.383032,-1056.67771,-567.1160026,-824.0147382,-450.7845253,-824.0147206,-285.9815918,-489.5617079
POST,38,-520.4137226,-237.5101179,-407.1602323,-344.1472862,-1012.180832,-392.6187646,-436.2431061,-363.5358864,-872.4861768,-518.644564,-615.5875118,-455.6316665,-756.1546377,-285.9815918,-552.5745657
POST,39,-751.974004,-620.4346044,-285.9815697,-315.0644478,-1000.24474,-528.3388111,-329.605867,NaN,-1158.46768,-528.3388376,-533.18597,-605.8931322,-518.6445728,-237.5101355,-707.6832168
POST,40,-482.2182003,-504.1031006,-513.7974007,-339.3001594,-1413.233726,-504.103136,-378.0773277,NaN,-1546.239401,-504.1031271,-702.8360977,-489.5616892,-751.3074921,-242.35729,-746.4603553
POST,41,-518.02654,-392.6187579,-174.4972513,-363.5359019,-711.3912372,-387.7716013,-508.9502728,NaN,-1328.117865,-620.4346044,-571.9631835,-523.4916743,-785.2375203,-242.35729,-630.1289089
POST,42,-692.2935202,-421.7016162,-324.7587567,-305.3701698,-780.6206281,-421.7016339,-426.5487972,NaN,-1531.697946,-542.8803009,-620.4346,-382.9244689,-610.7403132,-252.0515812,-450.7845518
POST,43,-575.3197529,-353.841615,-348.9944672,-363.5359041,-756.7484222,-387.7716675,-513.7974007,NaN,-896.7218696,-571.9631813,-697.9889167,-571.9631305,-649.5174782,-252.0515812,-639.8231648
POST,44,-625.4513296,-533.1859832,-198.7329529,-421.7016162,-988.3086152,-387.771641,-455.6316444,NaN,-1463.837872,-605.8931675,-717.3774816,-528.3388199,-664.0589371,-266.5929828,-324.7587391
POST,45,-599.1919499,-227.8158443,-319.9115758,-315.0644125,-675.5829769,-460.4787812,-416.8545054,NaN,-1400.824997,-571.9631129,-702.8361153,-610.7403308,-601.0459999,-465.3259467,-499.2559462
POST,46,-783.0078107,-508.9502728,-237.5101179,-523.4916743,-814.041688,NaN,-397.465919,NaN,-1681.959408,-659.2117694,-853.0976296,-441.090234,-673.7532063,-382.9244888,-499.2559815
POST,47,-804.4927986,-465.3259533,-237.5101399,-412.007325,-603.9664211,NaN,-523.4917185,NaN,-1158.467751,-591.3517307,-668.9060518,-552.5746187,-765.8489731,-310.2173243,-693.1418153
POST,48,-892.8198624,NaN,-193.8858073,NaN,-988.3087035,NaN,-412.0073338,NaN,-1090.607712,-538.0331112,-591.3517307,-397.4658351,-664.0589503,-310.2173243,NaN
POST,49,NaN,NaN,-300.5230242,NaN,-849.8499858,NaN,-450.7844988,NaN,NaN,-533.1859832,-601.0460572,-664.058915,-649.5174428,-247.2044003,NaN
