TREATMENT,Step,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
POST,29,-5.414144993,-2.846450567,-2.061222792,-6.379975319,-8.040649414,-1.47230196,-3.435371399,-5.300287247,-4.973108768,-6.052796841,-6.609000206,-6.216386318,-6.772589207,-2.813732624,-2.715579271
POST,30,-6.139254093,-2.846450567,-2.061222792,-6.641717911,-7.54113102,-1.603173375,-4.089727879,-5.038544655,-5.103980541,-6.052796841,-6.968895912,-6.772589207,-6.739871502,-2.388401031,-2.911885977
POST,31,-5.446372032,-2.781014919,-1.766762376,-6.641717911,-7.508903503,-1.603173375,-3.664396048,-5.103980541,-5.791054249,-5.627465248,-6.54356432,-6.772589207,-6.805306911,-1.930351615,-2.322965384
POST,32,-5.381917953,-2.781014919,-1.177841544,-6.412693501,-7.782833576,-1.668608904,-4.024291992,-4.416906357,-5.627465248,-5.627465248,-6.772589207,-6.805306911,-6.772589207,-2.617425919,-2.879168272
POST,33,-5.462485313,-2.781014919,-1.603173375,-6.54356432,-8.024536133,-1.7994802,-3.664396048,-4.809519768,-5.758336544,-5.627465248,-6.805306911,-6.739871502,-6.739871502,-2.061222792,-2.781014919
POST,34,-6.928816319,-2.781014919,-1.603173375,-6.707153797,-7.460563183,-2.093940496,-3.468089104,-3.827985287,-4.973108768,-4.678648472,-6.838024616,-6.2491045,-6.314539909,-2.355683088,-2.486554384
POST,35,-6.896589279,-2.813732624,-1.603173375,-6.707153797,-7.234973431,-1.734044552,-4.384188175,-5.529312134,-4.809519768,-4.449624062,-6.510846615,-6.739871502,-6.739871502,-2.94460392,-2.486554384
POST,36,-6.042572975,-2.813732624,-1.275995135,-6.609000206,-8.15344429,-1.47230196,-3.435371399,-5.234851837,-5.496593952,-4.449624062,-6.609000206,-6.052796841,-6.772589207,-2.224812031,-3.337217808
POST,37,-5.05964756,-2.682861328,-1.406866312,-6.674435616,-7.670039177,-2.12665844,-3.827985287,-5.038544655,-5.594747543,-5.627465248,-6.54356432,-6.805306911,-6.772589207,-2.192094088,-3.337217808
POST,38,-5.929777622,-2.682861328,-1.439584136,-6.674435616,-7.782833576,-1.897633791,-3.631678104,-5.07126236,-4.613213062,-5.627465248,-6.510846615,-6.838024616,-6.707153797,-2.093940496,-2.551990271
POST,39,-5.414144993,-2.715579271,-1.341430664,-6.674435616,-8.088990211,-1.668608904,-2.94460392,NaN,-5.823771954,-5.692901134,-6.707153797,-6.609000206,-6.805306911,-2.486554384,-2.453836679
POST,40,-5.800869465,-2.846450567,-1.406866312,-6.674435616,-8.040649414,-1.701326728,-3.926138639,NaN,-5.136698246,-5.692901134,-6.772589207,-6.805306911,-6.805306911,-1.832198024,-2.486554384
POST,41,-6.139254093,-2.846450567,-1.406866312,-6.609000206,-6.477637768,-2.159376144,-3.402653456,NaN,-5.987361431,-5.202133656,-6.576282501,-6.838024616,-6.772589207,-2.224812031,-2.486554384
POST,42,-4.946852684,-2.813732624,-1.766762376,-6.609000206,-7.895627975,-1.603173375,-3.664396048,NaN,-5.202133656,-4.809519768,-6.739871502,-6.347257614,-6.739871502,-2.159376144,-2.486554384
POST,43,-6.429297447,-2.650143623,-1.47230196,-6.609000206,-7.99230957,-2.028505087,-3.729831934,NaN,-6.379975319,-4.940391064,-6.707153797,-6.445411205,-6.609000206,-2.813732624,-2.682861328
POST,44,-6.090913296,-2.617425919,-1.96306932,-6.609000206,-6.332616329,-1.701326728,-3.795267582,NaN,-6.2491045,-4.973108768,-6.379975319,-6.576282501,-6.510846615,-1.766762376,-2.977321625
POST,45,-6.058686256,-2.650143623,-1.96306932,-6.609000206,-5.704188347,-1.832198024,-3.27178216,NaN,-6.47812891,-4.973108768,-6.576282501,-6.445411205,-6.445411205,-2.453836679,-2.94460392
POST,46,-7.089951515,-2.650143623,-1.341430664,-6.641717911,-8.008422852,NaN,-3.729831934,NaN,-6.510846615,-6.183668613,-6.903460503,-6.707153797,-6.838024616,-2.257529736,-2.551990271
POST,47,-6.944930077,-2.617425919,-1.341430664,-6.641717911,-6.219821453,NaN,-4.089727879,NaN,-5.823771954,-6.183668613,-6.805306911,-6.641717911,-6.838024616,-2.781014919,-2.748296976
POST,48,-6.78379488,NaN,-1.374148488,NaN,-7.670039177,NaN,-3.827985287,NaN,-5.823771954,-5.758336544,-6.674435616,-6.838024616,-6.838024616,-1.995787144,NaN
POST,49,NaN,NaN,-1.374148488,NaN,-8.056763649,NaN,-3.762549639,NaN,NaN,-5.758336544,-6.739871502,-6.772589207,-6.838024616,-2.290247679,NaN
