"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",27,-6.171481133,-1.96306932,-2.551990271,-2.650143623,-3.126024246,-1.145123839,-1.243277192,-1.603173375,-2.617425919,-1.63589108,-1.505019784,-1.243277192,-1.832198024,-1.63589108,-2.519272327
"POST",28,-6.622659683,-1.374148488,-2.192094088,-2.192094088,-2.674845457,-1.505019784,-1.308712959,-1.603173375,-1.995787144,-1.47230196,-1.537737727,-1.177841544,-2.257529736,-1.603173375,-3.010039568
"POST",29,-6.961043358,-1.930351615,-2.617425919,-1.7994802,-2.078644991,-0.785227776,-1.243277192,-1.897633791,-2.682861328,-1.439584136,-1.47230196,-1.47230196,-1.537737727,-1.505019784,-3.042757511
"POST",30,-6.397070408,-1.145123839,-2.617425919,-2.192094088,-2.062531471,-1.079688072,-1.308712959,-1.701326728,-2.748296976,-1.701326728,-1.734044552,-1.766762376,-2.224812031,-1.308712959,-2.551990271
"POST",31,-6.268162251,-1.864915967,-3.108193159,-1.832198024,-2.465369463,-1.210559368,-1.374148488,-1.668608904,-2.94460392,-1.668608904,-1.734044552,-0.948816895,-2.12665844,-1.930351615,-2.584707975
"POST",32,-5.05964756,-1.374148488,-2.290247679,-2.551990271,-2.288120747,-0.916099012,-1.341430664,-1.570455551,-1.96306932,-1.570455551,-1.832198024,-1.112406015,-2.257529736,-2.192094088,-3.010039568
"POST",33,-7.251086712,-1.701326728,-2.388401031,-1.897633791,-2.819867134,-0.98153466,-1.439584136,-1.537737727,-2.748296976,-1.63589108,-1.7994802,-1.439584136,-1.406866312,-1.832198024,-2.650143623
"POST",34,-5.381917953,-1.210559368,-2.486554384,-1.96306932,-1.836942196,-1.112406015,-1.275995135,-1.505019784,-1.930351615,-1.341430664,-1.668608904,-1.177841544,-2.028505087,-1.243277192,-2.813732624
"POST",35,-6.590432644,-1.505019784,-2.715579271,-2.355683088,-2.594277859,-1.079688072,-1.570455551,-1.47230196,-3.140911102,-1.570455551,-1.406866312,-1.046970248,-2.388401031,-1.439584136,-2.879168272
"POST",36,-6.171481133,-1.701326728,-2.453836679,-2.159376144,-2.014190912,-1.243277192,-1.406866312,-1.603173375,-2.322965384,-1.63589108,-1.439584136,-1.014252543,-1.701326728,-1.864915967,-2.192094088
"POST",37,-6.155367374,-1.668608904,-2.650143623,-1.734044552,-2.094758511,-0.98153466,-1.47230196,-1.668608904,-3.369935751,-1.603173375,-1.668608904,-1.243277192,-2.388401031,-2.159376144,-2.322965384
"POST",38,-5.929777622,-1.701326728,-2.748296976,-2.061222792,-1.949736834,-1.668608904,-1.243277192,-1.439584136,-2.388401031,-1.63589108,-1.897633791,-1.832198024,-1.603173375,-2.061222792,-2.650143623
"POST",39,-5.269123077,-1.603173375,-2.322965384,-2.061222792,-2.11087203,-0.948816895,-1.308712959,NA,-2.224812031,-1.570455551,-1.63589108,-1.341430664,-2.551990271,-2.257529736,-2.94460392
"POST",40,-6.252048492,-1.046970248,-2.421118736,-1.96306932,-1.659693241,-1.308712959,-1.079688072,NA,-3.075475454,-1.668608904,-1.603173375,-1.374148488,-2.453836679,-1.701326728,-3.042757511
"POST",41,-6.687113762,-1.570455551,-2.093940496,-1.63589108,-2.400915384,-1.014252543,-1.079688072,NA,-2.94460392,-1.341430664,-1.7994802,-1.668608904,-2.028505087,-1.832198024,-3.140911102
"POST",42,-5.591393471,-1.570455551,-2.192094088,-1.570455551,-2.723186016,-0.719792068,-1.079688072,NA,-2.650143623,-1.47230196,-1.341430664,-0.850663364,-1.96306932,-1.832198024,-2.715579271
"POST",43,-5.800869465,-1.701326728,-1.930351615,-2.061222792,-2.52982378,-1.341430664,-1.570455551,NA,-2.061222792,-1.505019784,-1.47230196,-0.948816895,-2.159376144,-1.275995135,-2.748296976
"POST",44,-6.123140335,-1.014252543,-2.551990271,-1.63589108,-2.175326109,-0.81794554,-1.177841544,NA,-1.47230196,-1.439584136,-1.243277192,-0.948816895,-1.897633791,-1.275995135,-2.879168272
"POST",45,-5.865323544,-2.028505087,-2.257529736,-1.210559368,-2.11087203,-0.752509892,-1.63589108,NA,-2.257529736,-1.603173375,-1.308712959,-1.243277192,-2.192094088,-1.603173375,-2.781014919
"POST",46,-5.784755707,-1.341430664,-2.453836679,-1.47230196,-2.51371026,NA,-1.112406015,NA,-2.682861328,-1.603173375,-1.308712959,-1.47230196,-2.421118736,-1.63589108,-2.813732624
"POST",47,-5.752529144,-1.668608904,-2.879168272,-1.341430664,-2.352574825,NA,-1.145123839,NA,-4.057010174,-1.374148488,-1.701326728,-1.079688072,-2.12665844,-1.177841544,-2.551990271
"POST",48,-5.962004662,NA,-2.388401031,NA,-1.836942196,NA,-1.537737727,NA,-4.089727879,-1.406866312,-1.734044552,-1.112406015,-2.421118736,-1.7994802,NA
"POST",49,NA,NA,-2.290247679,NA,-2.030304432,NA,-1.308712959,NA,NA,-1.603173375,-1.570455551,-1.145123839,-1.995787144,-1.308712959,NA
