"Treatment","Step","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15"
"POST",14,1.240741491,1.374148488,1.210559368,1.275995135,0.789562821,1.177841544,1.210559368,1.112406015,2.12665844,2.028505087,1.570455551,1.406866312,1.864915967,1.275995135,1.145123839
"POST",15,1.385763288,1.275995135,1.243277192,1.243277192,0.708995163,1.145123839,1.308712959,1.046970248,2.257529736,2.028505087,1.63589108,1.275995135,1.897633791,1.243277192,1.308712959
"POST",16,1.144060373,1.537737727,1.341430664,1.275995135,0.741222203,1.177841544,1.243277192,1.046970248,1.63589108,1.864915967,1.63589108,1.47230196,1.930351615,1.145123839,1.570455551
"POST",17,1.111833334,1.275995135,1.177841544,1.341430664,0.676768124,1.570455551,1.308712959,1.046970248,1.995787144,1.897633791,1.63589108,1.505019784,1.930351615,1.112406015,1.177841544
"POST",18,1.240741491,1.341430664,1.210559368,1.406866312,0.708995163,1.439584136,1.210559368,1.145123839,1.505019784,1.897633791,1.63589108,1.341430664,1.897633791,1.341430664,1.243277192
"POST",19,1.401876807,1.145123839,1.275995135,1.275995135,0.757335782,1.112406015,1.210559368,1.210559368,1.603173375,1.832198024,1.63589108,1.7994802,1.897633791,1.668608904,1.275995135
"POST",20,1.25685513,1.505019784,1.177841544,1.145123839,0.725108683,1.603173375,1.341430664,0.98153466,1.537737727,1.897633791,1.63589108,1.439584136,1.995787144,1.177841544,1.275995135
"POST",21,1.466330886,1.275995135,1.505019784,1.439584136,1.063492775,1.145123839,1.112406015,0.916099012,2.093940496,1.897633791,1.570455551,1.275995135,1.995787144,1.177841544,1.275995135
"POST",22,1.450217366,1.374148488,1.210559368,1.341430664,1.063492775,1.7994802,1.308712959,1.145123839,2.028505087,1.96306932,1.570455551,1.766762376,1.995787144,1.177841544,1.275995135
"POST",23,1.063492775,1.341430664,1.177841544,1.275995135,0.83790338,1.439584136,1.406866312,1.112406015,1.832198024,1.96306932,1.603173375,1.308712959,1.995787144,1.177841544,1.439584136
"POST",24,1.385763288,1.439584136,1.177841544,1.275995135,0.708995163,1.897633791,1.374148488,1.046970248,1.505019784,1.832198024,1.603173375,1.406866312,1.897633791,1.079688072,1.210559368
"POST",25,1.434103847,1.275995135,1.177841544,1.243277192,0.708995163,1.570455551,1.275995135,1.112406015,1.537737727,2.028505087,1.505019784,1.374148488,1.766762376,1.374148488,1.079688072
"POST",26,1.643579721,1.537737727,1.112406015,1.374148488,0.708995163,2.028505087,1.177841544,1.177841544,1.603173375,2.028505087,1.505019784,1.374148488,1.995787144,1.177841544,1.570455551
"POST",27,1.305195689,1.308712959,1.864915967,1.439584136,0.644541085,1.243277192,1.439584136,1.079688072,1.275995135,1.7994802,1.603173375,1.537737727,2.028505087,1.079688072,1.046970248
"POST",28,1.466330886,1.537737727,1.308712959,1.275995135,0.676768124,1.603173375,1.275995135,1.112406015,1.406866312,1.897633791,1.603173375,1.47230196,1.864915967,1.243277192,1.243277192
"POST",29,1.385763288,1.308712959,1.243277192,1.341430664,0.692881644,1.439584136,1.210559368,1.243277192,1.603173375,1.766762376,1.537737727,1.505019784,1.864915967,1.079688072,1.243277192
"POST",30,1.176287413,1.374148488,1.243277192,1.374148488,0.757335782,1.668608904,1.47230196,1.177841544,1.734044552,1.864915967,1.537737727,1.374148488,1.930351615,1.177841544,1.210559368
"POST",31,1.401876807,1.308712959,1.47230196,1.374148488,0.83790338,1.603173375,1.406866312,1.210559368,1.570455551,1.897633791,1.570455551,1.570455551,1.897633791,1.177841544,1.341430664
"POST",32,1.595239162,1.668608904,1.210559368,1.341430664,0.805676341,1.668608904,1.439584136,1.014252543,1.930351615,1.897633791,1.570455551,1.7994802,1.864915967,1.308712959,1.275995135
"POST",33,1.192400932,1.406866312,1.210559368,1.308712959,0.773449302,1.014252543,1.275995135,1.014252543,1.7994802,2.421118736,1.603173375,1.439584136,1.96306932,1.145123839,1.275995135
"POST",34,1.144060373,1.341430664,1.177841544,1.439584136,0.805676341,1.079688072,1.275995135,1.177841544,1.570455551,2.421118736,1.603173375,1.374148488,1.864915967,1.341430664,1.341430664
"POST",35,0.966811657,1.570455551,1.243277192,1.308712959,0.725108683,1.079688072,1.406866312,1.079688072,1.63589108,1.96306932,1.603173375,1.439584136,1.930351615,1.079688072,1.177841544
"POST",36,0.918471098,1.243277192,1.243277192,1.210559368,0.821789861,1.439584136,1.374148488,1.014252543,2.028505087,2.12665844,1.603173375,1.63589108,1.930351615,1.145123839,1.308712959
"POST",37,1.530785084,1.374148488,1.210559368,1.439584136,0.999038696,1.63589108,1.439584136,1.210559368,1.897633791,2.12665844,1.570455551,1.243277192,1.864915967,1.243277192,1.243277192
"POST",38,1.079606295,1.341430664,1.570455551,1.341430664,0.918471098,1.275995135,1.308712959,1.177841544,1.701326728,1.7994802,1.570455551,1.47230196,1.864915967,1.308712959,1.243277192
"POST",39,1.27296865,1.505019784,1.275995135,1.243277192,0.741222203,0.883381188,1.406866312,NA,1.734044552,1.930351615,1.406866312,1.275995135,1.832198024,1.177841544,1.177841544
"POST",40,1.466330886,1.177841544,1.275995135,1.210559368,0.805676341,1.079688072,1.47230196,NA,1.63589108,1.995787144,1.570455551,1.341430664,1.7994802,1.177841544,1.308712959
"POST",41,1.031265736,1.243277192,1.275995135,1.439584136,1.015152216,1.177841544,1.341430664,NA,1.47230196,2.028505087,1.570455551,1.63589108,1.7994802,1.079688072,1.145123839
"POST",42,1.417990327,1.145123839,1.275995135,1.439584136,0.902357459,1.177841544,1.570455551,NA,1.864915967,2.028505087,1.308712959,1.505019784,1.766762376,1.275995135,1.308712959
"POST",43,1.224627972,1.275995135,1.308712959,1.439584136,0.934584618,1.112406015,1.374148488,NA,1.537737727,2.028505087,1.668608904,1.374148488,1.7994802,1.243277192,1.145123839
"POST",44,1.466330886,1.177841544,1.308712959,1.145123839,1.031265736,1.079688072,1.308712959,NA,1.374148488,2.028505087,1.668608904,1.701326728,1.930351615,1.210559368,1.145123839
"POST",45,1.772487879,1.243277192,1.341430664,1.439584136,0.725108683,0.98153466,1.341430664,NA,1.47230196,1.995787144,1.406866312,1.406866312,1.930351615,1.145123839,1.341430664
"POST",46,1.305195689,1.243277192,1.308712959,1.210559368,0.83790338,NA,1.308712959,NA,1.668608904,1.995787144,1.63589108,1.701326728,1.897633791,1.112406015,1.603173375
"POST",47,1.627466202,1.537737727,1.308712959,1.47230196,0.87013042,NA,1.243277192,NA,1.766762376,1.96306932,1.63589108,1.668608904,1.766762376,1.145123839,1.537737727
"POST",48,2.594277859,NA,1.308712959,NA,1.015152216,NA,1.341430664,NA,2.453836679,1.570455551,1.570455551,1.570455551,1.734044552,1.47230196,NA
"POST",49,NA,NA,1.308712959,NA,1.031265736,NA,1.47230196,NA,NA,1.668608904,1.734044552,1.505019784,1.995787144,1.210559368,NA
